,movie_id,title,tags
512,8909,Wanted,doormat wesley gibson discovers recently murdered father wesley never knew belonged secret guild assassins leather clad sexpot drafts wesley society hones innate killing skills turns avenger action thriller crime assassin lossoffather secretsociety missionofmurder revenge assassin lossoffather secretsociety missionofmurder revenge timurbekmambetov
513,9802,The Rock,group renegade marine commandos seizes stockpile chemical weapons takes alcatraz tourists hostages leader demands million paid restitution families marines died covert ops launch rockets carrying deadly gas san francisco bay area action adventure thriller sanfrancisco fbi gasattack alcatraz hostagesituation fbiagent sanfrancisco fbi gasattack alcatraz hostagesituation fbiagent michaelbay
514,950,Ice Age: The Meltdown,diego manny sid return sequel hit animated movie ice age time around deep freeze ice covered earth starting melt destroy trio cherished valley impending disaster prompts reunite warn beasts desperate situation animation family comedy adventure mammoth sloth iceage barrierice icemelting iceberg flooding adventure lovers deluge saber-toothedtiger mammoth sloth iceage barrierice icemelting iceberg flooding adventure lovers deluge saber-toothedtiger carlossaldanha
515,1824,50 First Dates,henry player skilled seducing women veterinarian meets lucy girl quirky problem comes total recall realizes possible fall love delightful lucy short term memory henry must woo day day finally sweeps feet comedy romance dejavu amnesia hawaii ladykiller romanticcomedy dejavu amnesia hawaii ladykiller romanticcomedy petersegal
516,2976,Hairspray,pleasantly plump teenager tracy turnblad best friend penny pingleton audition corny collins show tracy wins scheming amber von tussle mother plot destroy tracy turns chaos family comedy music romance races dream dance television tvshow racepolitics coloured music equality schoolparty performance integration overweightwoman duel basedonstagemusical xenophobia basedonfilm 1960s races dream dance television tvshow racepolitics coloured music equality schoolparty performance integration overweightwoman duel basedonstagemusical xenophobia basedonfilm 1960s adamshankman
517,11026,Exorcist: The Beginning,lived traumatizing events wwii father lankester merrin takes sabbatical church conduct archaeological excavations british administered east africa merrin unearths ancient byzantine church believed built immediately buried keep evil crypt natives convinced uncovering church unleashed demon begin violently clash british military troops village rapidly disintegrates chaos war merrin must face demon taken possession somebody close horror mystery thriller secret obsession exorcism remake priest goodvsevil paganism devil archaeologist demonicpossession relic crisisoffaith archaeologicaldig secret obsession exorcism remake priest goodvsevil paganism devil archaeologist demonicpossession relic crisisoffaith archaeologicaldig rennyharlin
518,332,Inspector Gadget,john brown bumbling well intentioned security guard badly injured explosion planned evil mastermind taken laboratory brenda leading robotics surgeon replaces damaged limbs state art gadgets tools named inspector gadget press john along niece penny trusty dog brain uses new powers discover behind explosion action adventure comedy family gadget gadget davidkellogg
519,75656,Now You See Me,fbi agent interpol detective track team illusionists pull bank heists performances reward audiences money thriller crime paris bank secret fbi vault magic neworleans investigation heist conspiracy money escape newyorkcity lasvegas explosion paris bank secret fbi vault magic neworleans investigation heist conspiracy money escape newyorkcity lasvegas explosion louisleterrier
520,38365,Grown Ups,high school basketball coach passes away five good friends former teammates reunite fourth july holiday weekend comedy overweight swing foot convertible arrow overweight swing foot convertible arrow dennisdugan
521,594,The Terminal,viktor navorski man without country plane took coup etat exploded homeland leaving shambles stranded kennedy airport holding passport nobody recognizes quarantined transit lounge authorities figure viktor simply goes living courts romance beautiful flight attendant comedy drama newyork airport marriageproposal translation craftsman stewardess illegalimmigration languagebarrier jfkinternationalairport immigrationlaw fastfoodrestaurant securitycamera jazzmusician saxophonist autograph passport easterneurope friendship newyork airport marriageproposal translation craftsman stewardess illegalimmigration languagebarrier jfkinternationalairport immigrationlaw fastfoodrestaurant securitycamera jazzmusician saxophonist autograph passport easterneurope friendship stevenspielberg
522,15189,Hotel for Dogs,placed foster home allow pets year old andi younger brother bruce turn abandoned hotel home dog soon strays arrive hotel becomes every orphaned canine town kids quick thinking keep cops tails comedy family adoption puppy pitbull orphan fosterhome animallover beagle duringcreditsstinger adoption puppy pitbull orphan fosterhome animallover beagle duringcreditsstinger thorfreudenthal
523,11678,Vertical Limit,trapped near summit world second highest mountain annie garrett radios base camp help brother peter hears annie message assembles team save group succumb unforgiving elements annie lays injured icy cavern rescuers face several terrifying events could end rescue attempt lives action adventure thriller himalaya pakistan climbing k2 mountaineering karakoram himalaya pakistan climbing k2 mountaineering karakoram martincampbell
524,6538,Charlie Wilson's War,true story texas congressman charlie wilson covert dealings afghanistan efforts assist rebels war soviets unforeseen long reaching effects comedy drama history washingtond.c. alcohol cia helicopter refugeecamp congress coldwar ladykiller rocketlauncher russian munition warinafghanistan dollar washingtond.c. alcohol cia helicopter refugeecamp congress coldwar ladykiller rocketlauncher russian munition warinafghanistan dollar mikenichols
